TIME(S),GENERATION,COUNT,MALE%,SIZE,SPEED,V_RADIUS,V_ANGLE,M_ENERGY_TO_OFFSPRING%,F_ENERGY_TO_OFFSPRING%,MTF_OFFSPRING%,M_DESIRABILITY%,F_STANDARDS%,F_GESTATION_PERIOD,MTV_DIG%,MATE_ENERGY_THRESH,BOREDOM_THRESH,EXPLOREMTP
33453,19,45,0.8444445,1.36975,2.856112,13.43178,6.30569,0.2702215,0.2968374,0.5373151,0.3322808,0.2915918,24.52741,0.599515,0.5661718,3.194916,23.54003,
33474,19,46,0.8478261,1.370336,2.850173,13.4684,6.309234,0.2695036,0.2953807,0.5361832,0.3339082,0.2914192,24.56486,0.6009235,0.5643284,3.1862,23.53873,
33494,19,47,0.8510638,1.370517,2.860132,13.38345,6.304858,0.2699016,0.2939758,0.5340734,0.3344011,0.2912317,24.59802,0.6021386,0.5649134,3.189844,23.5519,
33514,19,48,0.8541667,1.367025,2.852058,13.39668,6.337177,0.2694275,0.2958253,0.5321805,0.335479,0.2899027,24.52176,0.6015918,0.5649264,3.190531,23.60989,
33534,19,48,0.8541667,1.367025,2.852058,13.39668,6.337177,0.2694275,0.2958253,0.5321805,0.335479,0.2899027,24.52176,0.6015918,0.5649264,3.190531,23.60989,
33554,19,48,0.8541667,1.367025,2.852058,13.39668,6.337177,0.2694275,0.2958253,0.5321805,0.335479,0.2899027,24.52176,0.6015918,0.5649264,3.190531,23.60989,
33574,19,47,0.8297873,1.363835,2.834148,13.37892,6.332099,0.269116,0.2961795,0.5358877,0.334235,0.2887165,24.64742,0.6023558,0.5671994,3.211759,23.54591,
33594,19,48,0.8125,1.362426,2.819954,13.39406,6.31158,0.2683776,0.2976618,0.5382494,0.33542,0.2880112,24.62555,0.6027308,0.5657508,3.20815,23.47528,
33614,19,48,0.8125,1.362426,2.819954,13.39406,6.31158,0.2683776,0.2976618,0.5382494,0.33542,0.2880112,24.62555,0.6027308,0.5657508,3.20815,23.47528,
33634,19,49,0.8163266,1.366266,2.818211,13.41327,6.287805,0.2680086,0.2963152,0.5402209,0.3355509,0.2891735,24.70435,0.6033327,0.5652645,3.209448,23.42323,
33654,19,49,0.7959183,1.367646,2.808571,13.51194,6.285638,0.2692237,0.2986771,0.5443242,0.3344888,0.2882431,24.73589,0.602556,0.5678439,3.203095,23.32448,
33674,19,49,0.7959183,1.367646,2.808571,13.51194,6.285638,0.2692237,0.2986771,0.5443242,0.3344888,0.2882431,24.73589,0.602556,0.5678439,3.203095,23.32448,
33694,19,50,0.8,1.371544,2.809909,13.5647,6.278706,0.2696015,0.3001448,0.5461819,0.3341016,0.2884369,24.76909,0.600434,0.5684531,3.206872,23.23772,
33714,19,50,0.8,1.371544,2.809909,13.5647,6.278706,0.2696015,0.3001448,0.5461819,0.3341016,0.2884369,24.76909,0.600434,0.5684531,3.206872,23.23772,
33734,19,48,0.8125,1.368528,2.815483,13.49944,6.282435,0.2683561,0.3000204,0.5428584,0.336136,0.2894005,24.75056,0.5983966,0.5695951,3.206957,23.2374,
33754,19,48,0.8125,1.368528,2.815483,13.49944,6.282435,0.2683561,0.3000204,0.5428584,0.336136,0.2894005,24.75056,0.5983966,0.5695951,3.206957,23.2374,
33774,19,48,0.8125,1.368528,2.815483,13.49944,6.282435,0.2683561,0.3000204,0.5428584,0.336136,0.2894005,24.75056,0.5983966,0.5695951,3.206957,23.2374,
33794,19,48,0.8125,1.368528,2.815483,13.49944,6.282435,0.2683561,0.3000204,0.5428584,0.336136,0.2894005,24.75056,0.5983966,0.5695951,3.206957,23.2374,
33814,19,47,0.8085107,1.369008,2.819764,13.57206,6.234292,0.2677634,0.2979925,0.5449117,0.3359939,0.289429,24.72049,0.6000201,0.5692683,3.193747,23.20361,
33834,19,47,0.8085107,1.369008,2.819764,13.57206,6.234292,0.2677634,0.2979925,0.5449117,0.3359939,0.289429,24.72049,0.6000201,0.5692683,3.193747,23.20361,
33854,19,48,0.7916667,1.367785,2.81007,13.51582,6.233372,0.2670252,0.2999713,0.5450639,0.3370894,0.2886919,24.70102,0.5996341,0.5701575,3.189539,23.14865,
33874,19,48,0.7916667,1.367785,2.81007,13.51582,6.233372,0.2670252,0.2999713,0.5450639,0.3370894,0.2886919,24.70102,0.5996341,0.5701575,3.189539,23.14865,
33894,19,46,0.7826087,1.362963,2.820032,13.44254,6.23877,0.2654531,0.3025696,0.546674,0.3375924,0.2894356,24.71106,0.598445,0.5704787,3.176782,23.02714,
33914,19,47,0.7659575,1.364307,2.828736,13.47686,6.236763,0.2648585,0.3010192,0.5470567,0.3387296,0.2884993,24.70787,0.600904,0.574723,3.170366,23.07499,
33934,19,46,0.7826087,1.364566,2.818794,13.47103,6.23958,0.2648067,0.3026347,0.5489491,0.3386541,0.2873541,24.65842,0.6005526,0.5752305,3.169565,23.04484,
33954,19,45,0.8,1.366085,2.833594,13.45693,6.259411,0.2654985,0.3011971,0.5467202,0.3374884,0.2880762,24.68199,0.6001126,0.5769542,3.172477,23.10905,
33974,19,48,0.75,1.366245,2.836782,13.51094,6.317133,0.2644996,0.3034618,0.5459647,0.3399798,0.2865102,24.70744,0.5996985,0.586771,3.174541,23.21306,
33994,19,48,0.7291667,1.368206,2.854343,13.49555,6.327105,0.2636634,0.3012877,0.543021,0.3404106,0.2885997,24.84223,0.6010398,0.5883234,3.175257,23.26048,
34014,19,50,0.72,1.371096,2.864105,13.5362,6.345186,0.2635251,0.3049209,0.5411138,0.3397999,0.2911882,24.73717,0.6005875,0.589451,3.182674,23.19308,
34034,19,50,0.72,1.37295,2.879407,13.54939,6.313179,0.2635632,0.3048251,0.5380785,0.3421504,0.2916291,24.66713,0.6005498,0.5884087,3.181377,23.164,
34054,19,50,0.74,1.372352,2.865413,13.52519,6.360595,0.2646666,0.3046974,0.5334383,0.3405603,0.2946433,24.59139,0.5956175,0.5841139,3.183141,23.07777,
34074,19,50,0.74,1.372352,2.865413,13.52519,6.360595,0.2646666,0.3046974,0.5334383,0.3405603,0.2946433,24.59139,0.5956175,0.5841139,3.183141,23.07777,
34094,19,51,0.7450981,1.368956,2.879135,13.49723,6.456565,0.2652764,0.3032652,0.5300131,0.3422319,0.2950699,24.53208,0.5944515,0.5852729,3.197348,23.07593,
34114,19,50,0.74,1.370689,2.88574,13.50438,6.488451,0.2654629,0.3055141,0.5288693,0.3424439,0.2946273,24.48601,0.594556,0.5861636,3.201984,23.04017,
34134,19,48,0.75,1.370038,2.87283,13.48777,6.432069,0.2654601,0.3057575,0.5320554,0.3408171,0.2947781,24.45885,0.5952793,0.5825782,3.200579,22.99788,
34154,19,47,0.7446808,1.3685,2.889588,13.42337,6.431768,0.266973,0.3088109,0.5335534,0.3386772,0.2949763,24.51564,0.5938085,0.5825176,3.209832,22.99332,
34174,19,49,0.7346939,1.369359,2.87345,13.50365,6.451365,0.2658794,0.3086696,0.5341468,0.3409899,0.2943461,24.51183,0.5922463,0.5764682,3.199716,22.99018,
34194,19,47,0.7659575,1.367446,2.870665,13.4674,6.495697,0.2664859,0.3082507,0.5321999,0.339663,0.2933682,24.33378,0.58974,0.578742,3.205856,23.06491,
34214,19,48,0.75,1.368684,2.872233,13.48774,6.481752,0.2653166,0.3063647,0.5348381,0.3377413,0.291833,24.24239,0.5915669,0.577952,3.197006,22.99255,
34234,19,48,0.75,1.368684,2.872233,13.48774,6.481752,0.2653166,0.3063647,0.5348381,0.3377413,0.291833,24.24239,0.5915669,0.577952,3.197006,22.99255,
34254,19,48,0.75,1.368684,2.872233,13.48774,6.481752,0.2653166,0.3063647,0.5348381,0.3377413,0.291833,24.24239,0.5915669,0.577952,3.197006,22.99255,
34274,19,48,0.7708333,1.364088,2.870793,13.56254,6.510725,0.2650798,0.3072246,0.5339774,0.3381222,0.2918014,24.02445,0.589079,0.5743241,3.19402,22.94486,
34294,19,48,0.7708333,1.361989,2.865385,13.59436,6.478224,0.2646591,0.3085383,0.538004,0.3357228,0.2939515,23.97307,0.5916088,0.5741717,3.184669,22.73164,
34314,19,47,0.7659575,1.365374,2.873743,13.58533,6.448906,0.2650318,0.3069593,0.5400208,0.33465,0.2953666,24.03765,0.5919431,0.5743554,3.183858,22.65496,
34334,19,47,0.7659575,1.365374,2.873743,13.58533,6.448906,0.2650318,0.3069593,0.5400208,0.33465,0.2953666,24.03765,0.5919431,0.5743554,3.183858,22.65496,
34354,19,46,0.7826087,1.363796,2.882752,13.52111,6.435028,0.2650681,0.3084652,0.5390138,0.3340001,0.2957546,24.09926,0.5942102,0.5778621,3.189139,22.64908,
34374,19,47,0.7872341,1.364263,2.874411,13.51876,6.417383,0.2654545,0.3095662,0.5373402,0.3343203,0.2965423,24.04285,0.5941086,0.5750178,3.184444,22.57287,
34394,19,47,0.7872341,1.364263,2.874411,13.51876,6.417383,0.2654545,0.3095662,0.5373402,0.3343203,0.2965423,24.04285,0.5941086,0.5750178,3.184444,22.57287,
34414,19,45,0.8,1.360877,2.864456,13.47464,6.401306,0.2656878,0.3058972,0.5392068,0.3347282,0.2940192,24.12404,0.5943031,0.5731736,3.176612,22.6172,
34434,19,45,0.8,1.360877,2.864456,13.47464,6.401306,0.2656878,0.3058972,0.5392068,0.3347282,0.2940192,24.12404,0.5943031,0.5731736,3.176612,22.6172,
34454,19,44,0.8181818,1.359377,2.862604,13.4526,6.414372,0.2669452,0.3079012,0.536488,0.3367125,0.2957086,24.21898,0.5924138,0.5739089,3.185601,22.68596,
34474,19,44,0.8181818,1.359377,2.862604,13.4526,6.414372,0.2669452,0.3079012,0.536488,0.3367125,0.2957086,24.21898,0.5924138,0.5739089,3.185601,22.68596,
34494,19,45,0.8222222,1.359022,2.864266,13.44698,6.443037,0.2666206,0.3063152,0.538246,0.3378155,0.2943511,24.26291,0.5914409,0.5779939,3.178457,22.74208,
34514,19,45,0.8222222,1.359022,2.864266,13.44698,6.443037,0.2666206,0.3063152,0.538246,0.3378155,0.2943511,24.26291,0.5914409,0.5779939,3.178457,22.74208,
34534,19,45,0.8444445,1.356188,2.851467,13.42505,6.461485,0.2668693,0.3097267,0.5391508,0.3392448,0.2937897,24.34133,0.5944966,0.5805568,3.164514,22.70006,
34554,19,45,0.8444445,1.356188,2.851467,13.42505,6.461485,0.2668693,0.3097267,0.5391508,0.3392448,0.2937897,24.34133,0.5944966,0.5805568,3.164514,22.70006,
34574,19,44,0.8409091,1.355673,2.840858,13.51481,6.46962,0.2663843,0.3115535,0.5414719,0.3388396,0.2940438,24.30083,0.5930526,0.5803007,3.16013,22.66694,
34594,19,44,0.8409091,1.355673,2.840858,13.51481,6.46962,0.2663843,0.3115535,0.5414719,0.3388396,0.2940438,24.30083,0.5930526,0.5803007,3.16013,22.66694,
34614,19,43,0.8372093,1.354957,2.84942,13.49641,6.403092,0.266254,0.3105593,0.5450418,0.3381733,0.2938573,24.30126,0.5930259,0.5757488,3.163939,22.6288,
34634,19,43,0.8372093,1.354957,2.84942,13.49641,6.403092,0.266254,0.3105593,0.5450418,0.3381733,0.2938573,24.30126,0.5930259,0.5757488,3.163939,22.6288,
34654,19,44,0.8181818,1.359219,2.843464,13.43494,6.442926,0.26549,0.3087493,0.5467959,0.3390451,0.2934013,24.20997,0.5951158,0.5735271,3.159347,22.75301,
34674,19,44,0.8181818,1.359219,2.843464,13.43494,6.442926,0.26549,0.3087493,0.5467959,0.3390451,0.2934013,24.20997,0.5951158,0.5735271,3.159347,22.75301,
34694,19,44,0.8409091,1.361103,2.858743,13.34201,6.488054,0.2655005,0.3111601,0.5469635,0.3390952,0.2925206,24.13805,0.5965665,0.5694985,3.154978,22.88709,
34714,19,43,0.8604651,1.361337,2.865199,13.28644,6.520107,0.2658585,0.313146,0.5455337,0.3386341,0.2927456,24.09445,0.5953159,0.5709904,3.159043,22.94796,
34734,19,42,0.8571429,1.36402,2.864405,13.26036,6.511265,0.2657897,0.3115216,0.5491593,0.3382273,0.2928922,24.07384,0.5971187,0.5714706,3.168145,22.94233,
34754,19,41,0.8536586,1.366428,2.871491,13.16067,6.491345,0.2656941,0.3120205,0.5514966,0.3380977,0.293283,24.17818,0.5989726,0.5757998,3.175802,22.81187,
34774,19,39,0.8717949,1.365252,2.890666,13.17074,6.508162,0.2644259,0.3118581,0.5494895,0.3394115,0.2927678,23.96636,0.597223,0.5782956,3.168107,22.82432,
34794,19,39,0.8717949,1.365252,2.890666,13.17074,6.508162,0.2644259,0.3118581,0.5494895,0.3394115,0.2927678,23.96636,0.597223,0.5782956,3.168107,22.82432,
34814,19,39,0.8717949,1.365252,2.890666,13.17074,6.508162,0.2644259,0.3118581,0.5494895,0.3394115,0.2927678,23.96636,0.597223,0.5782956,3.168107,22.82432,
34834,19,40,0.85,1.365624,2.91327,13.14448,6.458066,0.2641858,0.3150939,0.5519646,0.340972,0.2922697,23.84304,0.6012578,0.5770342,3.166168,22.78741,
34854,19,41,0.8292683,1.360503,2.92418,13.20654,6.455951,0.26308,0.3188605,0.5520071,0.340477,0.2904828,23.94968,0.6015351,0.5770221,3.162163,22.89636,
34874,19,41,0.8292683,1.360503,2.92418,13.20654,6.455951,0.26308,0.3188605,0.5520071,0.340477,0.2904828,23.94968,0.6015351,0.5770221,3.162163,22.89636,
34894,19,42,0.8095238,1.361926,2.939084,13.22023,6.453063,0.2638346,0.318044,0.5524583,0.3391789,0.2919028,23.89474,0.600942,0.5763631,3.15796,22.95296,
34914,19,41,0.8292683,1.359962,2.926912,13.22784,6.463127,0.2640719,0.3146963,0.5517045,0.3373562,0.2922371,23.92365,0.5986535,0.5771396,3.161076,23.03189,
34934,19,42,0.8333333,1.363562,2.927997,13.16056,6.470205,0.2652749,0.3121905,0.5473552,0.338356,0.2907568,23.93686,0.5953485,0.5765789,3.16505,23.24941,
34954,19,42,0.8333333,1.363562,2.927997,13.16056,6.470205,0.2652749,0.3121905,0.5473552,0.338356,0.2907568,23.93686,0.5953485,0.5765789,3.16505,23.24941,
34974,19,42,0.8333333,1.363562,2.927997,13.16056,6.470205,0.2652749,0.3121905,0.5473552,0.338356,0.2907568,23.93686,0.5953485,0.5765789,3.16505,23.24941,
34994,19,41,0.8536586,1.364522,2.914613,13.1585,6.45802,0.2651402,0.3113715,0.5474724,0.3398086,0.292068,23.88194,0.5950286,0.5768319,3.164821,23.16673,
35014,19,41,0.8536586,1.364522,2.914613,13.1585,6.45802,0.2651402,0.3113715,0.5474724,0.3398086,0.292068,23.88194,0.5950286,0.5768319,3.164821,23.16673,
35034,19,42,0.8571429,1.361638,2.902747,13.09301,6.450419,0.2648793,0.3097375,0.5489925,0.340703,0.2920079,23.8521,0.5939315,0.5762504,3.16032,23.0943,
35054,19,43,0.8604651,1.360681,2.897283,13.07487,6.452087,0.266169,0.3103088,0.5493103,0.3404996,0.2915208,23.78192,0.5937171,0.5775757,3.160209,23.17746,
35074,19,44,0.8409091,1.36233,2.908133,13.07219,6.452873,0.2669303,0.3114901,0.5491801,0.3427459,0.2915578,23.86656,0.5955796,0.5745482,3.153011,23.14935,
35094,19,43,0.8372093,1.361786,2.91784,13.06431,6.472574,0.2665513,0.310357,0.5512459,0.3425994,0.2905992,23.9228,0.5957225,0.5775802,3.157303,23.24429,
35114,20,45,0.8222222,1.359382,2.922318,12.99543,6.517647,0.2676835,0.3137893,0.5506951,0.3467539,0.290541,23.91492,0.5953287,0.5734571,3.176082,23.1745,
35134,20,46,0.8260869,1.365707,2.922736,13.03756,6.494451,0.2681192,0.3125866,0.5492756,0.3463776,0.2909431,23.93169,0.5926418,0.5729256,3.16706,23.17778,
35154,20,47,0.8297873,1.365414,2.916005,13.04513,6.515056,0.2687297,0.3144192,0.5488087,0.349009,0.2916095,23.84948,0.5937801,0.5696813,3.158851,23.16718,
35174,20,47,0.8297873,1.365414,2.916005,13.04513,6.515056,0.2687297,0.3144192,0.5488087,0.349009,0.2916095,23.84948,0.5937801,0.5696813,3.158851,23.16718,
35194,20,46,0.8478261,1.364698,2.911542,12.99122,6.535417,0.2688387,0.3158996,0.5501451,0.3484839,0.2911126,23.91637,0.5958965,0.5693659,3.16359,23.18474,
35214,20,46,0.8478261,1.364698,2.911542,12.99122,6.535417,0.2688387,0.3158996,0.5501451,0.3484839,0.2911126,23.91637,0.5958965,0.5693659,3.16359,23.18474,
35234,20,47,0.8510638,1.366206,2.921094,12.98331,6.53448,0.2693453,0.317098,0.5499161,0.3499565,0.2907942,23.89853,0.5965497,0.5711368,3.157676,23.14245,
35254,20,45,0.8666667,1.36366,2.912098,13.01321,6.438769,0.2698807,0.3206757,0.5486019,0.3500101,0.2901609,24.05257,0.5947827,0.5733253,3.148311,23.12442,
35274,20,45,0.8666667,1.36366,2.912098,13.01321,6.438769,0.2698807,0.3206757,0.5486019,0.3500101,0.2901609,24.05257,0.5947827,0.5733253,3.148311,23.12442,
35294,20,45,0.8666667,1.36366,2.912098,13.01321,6.438769,0.2698807,0.3206757,0.5486019,0.3500101,0.2901609,24.05257,0.5947827,0.5733253,3.148311,23.12442,
35314,20,45,0.8888889,1.358076,2.90513,13.02022,6.464259,0.2685013,0.317696,0.5483109,0.3482793,0.2885903,23.94678,0.5915272,0.5757391,3.156881,23.22524,
35334,20,45,0.8888889,1.358076,2.90513,13.02022,6.464259,0.2685013,0.317696,0.5483109,0.3482793,0.2885903,23.94678,0.5915272,0.5757391,3.156881,23.22524,
35354,20,46,0.8913044,1.361649,2.901615,12.98685,6.481722,0.2689855,0.3196622,0.5484661,0.3508905,0.2882518,23.88811,0.5925601,0.5766578,3.169407,23.17332,
35374,20,46,0.8913044,1.361649,2.901615,12.98685,6.481722,0.2689855,0.3196622,0.5484661,0.3508905,0.2882518,23.88811,0.5925601,0.5766578,3.169407,23.17332,
35394,20,46,0.8913044,1.361649,2.901615,12.98685,6.481722,0.2689855,0.3196622,0.5484661,0.3508905,0.2882518,23.88811,0.5925601,0.5766578,3.169407,23.17332,
35414,20,44,0.8863636,1.361043,2.908824,13.01629,6.47364,0.2697225,0.3182233,0.5476475,0.349499,0.2890946,23.92581,0.5900679,0.5815109,3.177948,23.14817,
35434,20,44,0.8863636,1.361043,2.908824,13.01629,6.47364,0.2697225,0.3182233,0.5476475,0.349499,0.2890946,23.92581,0.5900679,0.5815109,3.177948,23.14817,
35454,20,43,0.8837209,1.354316,2.908063,12.97172,6.497432,0.2693039,0.3196131,0.5490951,0.3499654,0.2886308,23.90813,0.59282,0.5822667,3.187643,23.14405,
35474,20,44,0.8636364,1.349532,2.896541,13.02067,6.511658,0.2683276,0.3215887,0.5493897,0.3481993,0.2880031,23.9427,0.5923776,0.5823843,3.181638,23.08977,
35494,20,44,0.8636364,1.349532,2.896541,13.02067,6.511658,0.2683276,0.3215887,0.5493897,0.3481993,0.2880031,23.9427,0.5923776,0.5823843,3.181638,23.08977,
35514,20,45,0.8444445,1.348385,2.906668,13.02497,6.50926,0.2685266,0.3223736,0.5480995,0.3503423,0.2877364,24.03725,0.5938754,0.582896,3.179283,23.07706,
35534,20,46,0.8478261,1.347747,2.893503,12.98226,6.497197,0.2678564,0.3245097,0.5491811,0.3508071,0.2875354,24.08284,0.5938563,0.5817697,3.170127,23.02252,
35554,20,46,0.8478261,1.347747,2.893503,12.98226,6.497197,0.2678564,0.3245097,0.5491811,0.3508071,0.2875354,24.08284,0.5938563,0.5817697,3.170127,23.02252,
35574,20,46,0.8478261,1.352583,2.912467,12.93947,6.552825,0.2691307,0.3223472,0.5491036,0.3531864,0.288126,24.14035,0.596373,0.587,3.175232,23.02849,
35594,20,46,0.8478261,1.352583,2.912467,12.93947,6.552825,0.2691307,0.3223472,0.5491036,0.3531864,0.288126,24.14035,0.596373,0.587,3.175232,23.02849,
35614,20,46,0.8695652,1.353615,2.908169,12.92747,6.622391,0.2684348,0.3215633,0.5506853,0.349562,0.288387,24.14548,0.5942384,0.5906314,3.174952,22.99559,
35634,20,46,0.8695652,1.353615,2.908169,12.92747,6.622391,0.2684348,0.3215633,0.5506853,0.349562,0.288387,24.14548,0.5942384,0.5906314,3.174952,22.99559,
35654,20,46,0.8695652,1.353615,2.908169,12.92747,6.622391,0.2684348,0.3215633,0.5506853,0.349562,0.288387,24.14548,0.5942384,0.5906314,3.174952,22.99559,
35674,20,45,0.8888889,1.355525,2.896341,12.92783,6.629918,0.2683054,0.3208495,0.5518101,0.3495523,0.2895153,24.15672,0.5938485,0.5911821,3.17657,22.88746,
35694,20,45,0.8888889,1.355525,2.896341,12.92783,6.629918,0.2683054,0.3208495,0.5518101,0.3495523,0.2895153,24.15672,0.5938485,0.5911821,3.17657,22.88746,
35714,20,45,0.8888889,1.355525,2.896341,12.92783,6.629918,0.2683054,0.3208495,0.5518101,0.3495523,0.2895153,24.15672,0.5938485,0.5911821,3.17657,22.88746,
35734,19,44,0.9090909,1.35603,2.882056,12.94594,6.57328,0.2676737,0.3194544,0.5515623,0.347101,0.2890663,24.22618,0.5930336,0.5943921,3.183332,22.91937,
35754,19,44,0.9090909,1.35603,2.882056,12.94594,6.57328,0.2676737,0.3194544,0.5515623,0.347101,0.2890663,24.22618,0.5930336,0.5943921,3.183332,22.91937,
35774,19,45,0.8666667,1.355305,2.86327,12.93615,6.527676,0.2662261,0.319455,0.5517557,0.3454804,0.2871097,24.39019,0.5925639,0.5985212,3.174747,22.84722,
35794,19,45,0.8666667,1.355305,2.86327,12.93615,6.527676,0.2662261,0.319455,0.5517557,0.3454804,0.2871097,24.39019,0.5925639,0.5985212,3.174747,22.84722,
35814,19,44,0.8636364,1.356096,2.867713,12.95032,6.5278,0.2649964,0.3191177,0.5515078,0.3457877,0.2874744,24.471,0.5927424,0.5977321,3.175183,22.76033,
35834,19,44,0.8636364,1.356096,2.867713,12.95032,6.5278,0.2649964,0.3191177,0.5515078,0.3457877,0.2874744,24.471,0.5927424,0.5977321,3.175183,22.76033,
35854,19,43,0.8604651,1.352228,2.870603,12.98438,6.510597,0.2643968,0.3170474,0.5514161,0.3429364,0.2878105,24.54595,0.5916657,0.5972608,3.162209,22.80506,
35874,19,44,0.8409091,1.349785,2.863427,13.02699,6.50699,0.2636729,0.3193842,0.5519956,0.3432681,0.2876234,24.53084,0.5924605,0.5995387,3.150845,22.76818,
35894,19,44,0.8409091,1.349785,2.863427,13.02699,6.50699,0.2636729,0.3193842,0.5519956,0.3432681,0.2876234,24.53084,0.5924605,0.5995387,3.150845,22.76818,
35914,19,46,0.8260869,1.34806,2.841847,13.04035,6.489609,0.2629452,0.3219589,0.5540377,0.3451256,0.2877891,24.55113,0.5932634,0.6014423,3.131191,22.69697,
35934,19,45,0.8444445,1.348259,2.850328,13.07722,6.499289,0.2632941,0.3202723,0.5534862,0.3445043,0.2883306,24.57651,0.593249,0.6002322,3.137337,22.69626,
35954,19,47,0.8085107,1.345776,2.855356,13.07023,6.492106,0.26236,0.3232132,0.5549462,0.3455634,0.2871796,24.66776,0.5911235,0.60741,3.11761,22.72797,
35974,19,46,0.8043478,1.346765,2.887772,13.06322,6.48644,0.2638389,0.3219744,0.5553007,0.3426405,0.2886451,24.49192,0.5883795,0.6172998,3.137627,22.83937,
35994,19,47,0.7872341,1.346851,2.899376,13.04531,6.495976,0.2636377,0.3251126,0.5547943,0.3428551,0.2875776,24.47388,0.5872908,0.6173067,3.12975,22.85086,
36014,19,47,0.7872341,1.346851,2.899376,13.04531,6.495976,0.2636377,0.3251126,0.5547943,0.3428551,0.2875776,24.47388,0.5872908,0.6173067,3.12975,22.85086,
36034,19,49,0.755102,1.347094,2.894322,12.96217,6.483036,0.2631104,0.3286444,0.5517732,0.3421924,0.2885354,24.44625,0.5874113,0.6175838,3.127256,22.89878,
36054,19,48,0.7916667,1.347987,2.905688,12.95132,6.465199,0.2645757,0.3268692,0.5481805,0.339244,0.2909319,24.25875,0.5861956,0.610267,3.152569,22.90638,
36074,19,49,0.7755102,1.345934,2.906488,12.94279,6.43975,0.2642404,0.3269879,0.5482705,0.3371261,0.2893036,24.20274,0.585655,0.6092756,3.149925,22.98081,
36094,19,49,0.7755102,1.345934,2.906488,12.94279,6.43975,0.2642404,0.3269879,0.5482705,0.3371261,0.2893036,24.20274,0.585655,0.6092756,3.149925,22.98081,
36114,19,50,0.76,1.346663,2.892566,12.90861,6.407593,0.2637312,0.3275891,0.5477621,0.3377589,0.2882613,24.19484,0.587671,0.6068491,3.146415,22.92729,
36134,19,52,0.7692308,1.345256,2.898148,12.87259,6.392896,0.2635996,0.3251437,0.5475615,0.3344824,0.2865049,24.17526,0.5890442,0.6078142,3.141107,23.04053,
36154,19,51,0.7843137,1.343786,2.885363,12.85477,6.394039,0.2629884,0.3259393,0.5471027,0.3354339,0.2852575,24.22493,0.5892877,0.6089606,3.144155,22.99674,
36174,19,51,0.7843137,1.343786,2.885363,12.85477,6.394039,0.2629884,0.3259393,0.5471027,0.3354339,0.2852575,24.22493,0.5892877,0.6089606,3.144155,22.99674,
36194,19,51,0.7843137,1.343786,2.885363,12.85477,6.394039,0.2629884,0.3259393,0.5471027,0.3354339,0.2852575,24.22493,0.5892877,0.6089606,3.144155,22.99674,
36214,19,51,0.7843137,1.34632,2.870675,12.83401,6.30222,0.2628114,0.3269425,0.5459409,0.3373451,0.2844621,24.14726,0.588808,0.6030807,3.145185,23.00236,
36234,19,48,0.8125,1.34822,2.876916,12.84054,6.295126,0.2629239,0.3237514,0.5453817,0.3391162,0.2860919,24.25679,0.5893615,0.6009499,3.145829,22.87698,
