TIME(S),GENERATION,COUNT,MALE%,SIZE,SPEED,V_RADIUS,V_ANGLE,VA_BOOST_LIKELIHOOD,VA_BOOST_STRENGTH,M_ENERGY_TO_OFFSPRING%,F_ENERGY_TO_OFFSPRING%,MTF_OFFSPRING%,M_DESIRABILITY%,F_STANDARDS%,F_GESTATION_PERIOD,MTV_DIG%,MATE_ENERGY_THRESH,BOREDOM_THRESH,EXPLOREMTP
2741,12,850,0.7647059,2.705394,0.9599502,1.890984,18.63059,0,0.1108353,0.09940203,0.4312358,0.3739999,0.3955805,0.6236913,8.437572,0.5708656,0.2026763,7.870117,7.786168,
2761,11,815,0.7852761,2.676794,0.9560086,1.887362,18.45665,0,0.1104572,0.09923937,0.4294952,0.3734153,0.395866,0.6239689,8.475356,0.5698417,0.2037464,7.94592,7.761782,
2781,11,732,0.8210382,2.657068,0.9558231,1.888326,18.24758,0,0.1106482,0.0989555,0.4344229,0.3695745,0.395517,0.6244987,8.541911,0.5658339,0.2073407,7.949614,7.734548,
2801,11,663,0.8552036,2.656873,0.9533725,1.890485,18.24944,0,0.1111961,0.09820709,0.4378286,0.3641247,0.395009,0.6253609,8.550328,0.5652617,0.2115009,7.91904,7.703831,
2821,10,596,0.8741611,2.647173,0.9499737,1.888064,18.16051,0,0.1110884,0.09777678,0.4400925,0.359323,0.3956091,0.6300313,8.572017,0.5655432,0.2136605,7.910704,7.730843,
2841,10,528,0.9090909,2.641138,0.9461532,1.887218,18.19135,0,0.1109132,0.09663256,0.4436066,0.3547074,0.3912228,0.6307507,8.646962,0.5652177,0.2142612,7.873003,7.709376,
2861,10,477,0.9308176,2.627421,0.9452832,1.882854,18.04276,0,0.1109675,0.09816975,0.44689,0.3485635,0.3904403,0.6351161,8.688457,0.5655102,0.2144115,7.883431,7.686133,
2881,10,444,0.9391892,2.618386,0.944704,1.87474,17.95588,0,0.1108008,0.09662877,0.4461872,0.3463877,0.3942343,0.6366748,8.627476,0.5636885,0.2129045,7.898206,7.694095,
2901,10,411,0.9489051,2.61199,0.9433584,1.874861,17.93247,0,0.1105565,0.09663879,0.4461032,0.3454312,0.3933614,0.6360492,8.631289,0.5631555,0.2122048,7.873573,7.724933,
2921,10,382,0.9502618,2.594035,0.943653,1.874222,17.84315,0,0.1103268,0.0967965,0.4456297,0.3454061,0.3897168,0.6380947,8.69518,0.5625287,0.2118832,7.855827,7.701846,
2941,10,359,0.9526463,2.580777,0.9444065,1.864103,17.79905,0,0.1103208,0.09705048,0.4440662,0.3457499,0.3904687,0.6389655,8.683178,0.5621375,0.2128966,7.873837,7.683777,
2961,10,331,0.9667674,2.572863,0.9439019,1.86276,17.76071,0,0.1104957,0.09738542,0.4437491,0.3478597,0.3865305,0.640094,8.681956,0.5643685,0.2130163,7.90219,7.65812,
2981,10,307,0.9674267,2.556981,0.9429182,1.860285,17.67935,0,0.1104014,0.09654669,0.4485336,0.3461897,0.3845356,0.6435459,8.62607,0.5628329,0.2094955,7.885563,7.667889,
3001,10,286,0.9685315,2.540983,0.9413851,1.858522,17.55524,0,0.1102722,0.09701893,0.4487347,0.3438722,0.383268,0.6464372,8.661592,0.5625547,0.2095505,7.845123,7.728108,
3021,10,268,0.9738806,2.518386,0.9405901,1.860103,17.56313,0,0.1099734,0.09707709,0.4488911,0.3453874,0.3825141,0.6450713,8.664351,0.5612901,0.2088652,7.849867,7.772505,
3041,10,248,0.9758065,2.485595,0.9403839,1.857452,17.53621,0,0.1104282,0.09853594,0.4455094,0.3468908,0.3839671,0.6470272,8.60791,0.5611507,0.2079744,7.774759,7.822341,
3061,10,230,0.9782609,2.474673,0.9443807,1.853835,17.442,0,0.1106138,0.09942765,0.443247,0.3430728,0.3818106,0.6495478,8.551113,0.5604596,0.2084122,7.773491,7.797927,
3081,10,221,0.9773756,2.45962,0.9426016,1.855445,17.40734,0,0.1105334,0.1006436,0.4417433,0.3432766,0.3801639,0.6526894,8.601536,0.5599874,0.2066625,7.770515,7.809422,
3101,10,203,0.9802955,2.439391,0.941172,1.852889,17.34985,0,0.109494,0.1006419,0.4432853,0.3408341,0.3810504,0.6525055,8.505325,0.5560231,0.2083791,7.782961,7.785552,
3121,10,200,0.98,2.438683,0.9427631,1.852459,17.21663,0,0.1097021,0.1010405,0.4434274,0.3411546,0.3791308,0.6501912,8.51584,0.5557488,0.2089175,7.781802,7.78162,
3141,10,194,0.9793814,2.432455,0.9426894,1.858662,17.23614,0,0.1096498,0.09891535,0.4437195,0.3420799,0.3766361,0.6444103,8.541929,0.5562674,0.208997,7.766478,7.796318,
3161,10,186,0.9784946,2.426687,0.9431784,1.859316,17.24296,0,0.1098475,0.09872775,0.4471436,0.3433652,0.3799534,0.6453747,8.507879,0.5554088,0.2094931,7.769217,7.784424,
3181,10,177,0.9774011,2.413778,0.940881,1.854435,17.30322,0,0.109975,0.09746107,0.4477882,0.3446191,0.3799669,0.6445164,8.530366,0.553844,0.2089801,7.760099,7.820691,
3201,10,171,0.9766082,2.412098,0.9395014,1.851573,17.29758,0,0.1101296,0.09736054,0.4455884,0.3457024,0.3815558,0.6397516,8.568395,0.5542765,0.2090901,7.759826,7.814848,
3221,10,164,0.9817073,2.404865,0.9387755,1.851801,17.21704,0,0.11009,0.0979603,0.4454713,0.345348,0.380914,0.639838,8.6054,0.5532202,0.2095017,7.749861,7.769862,
3242,10,157,0.9808917,2.401358,0.9380695,1.850684,17.17833,0,0.1097628,0.09711011,0.4433131,0.3475279,0.3836543,0.6403285,8.61672,0.5523139,0.2084768,7.74699,7.811907,
3262,10,156,0.9807692,2.399708,0.9376669,1.848922,17.18987,0,0.1098705,0.09721901,0.4436733,0.3476692,0.3842981,0.6403262,8.6159,0.5521114,0.2085421,7.740615,7.802982,
3282,10,150,0.98,2.396367,0.9376668,1.84557,17.0665,0,0.1093145,0.09868897,0.4432685,0.3488523,0.3854425,0.6356354,8.6094,0.5507889,0.2076879,7.734166,7.794144,
3302,10,146,0.9794521,2.400136,0.9395595,1.844489,16.93688,0,0.1091596,0.09925231,0.4436625,0.3492419,0.3856853,0.6334645,8.53044,0.5515056,0.206538,7.732593,7.771194,
3322,10,142,0.9788733,2.387447,0.9396338,1.851106,16.98056,0,0.1090724,0.1000889,0.4456249,0.3467855,0.3861288,0.6340079,8.554564,0.5502527,0.2070988,7.740469,7.736984,
3342,10,139,0.971223,2.374479,0.9404125,1.849486,17.09981,0,0.1093076,0.1005726,0.4434704,0.3442761,0.3840079,0.6266317,8.605441,0.5518598,0.2091722,7.751827,7.774617,
3362,10,139,0.9568346,2.363919,0.9388802,1.84499,17.18746,0,0.1094081,0.1007868,0.4425312,0.3456953,0.3940825,0.6287236,8.647249,0.5515657,0.2108576,7.736001,7.790783,
3382,10,143,0.9440559,2.34826,0.9364662,1.830423,17.42555,0,0.109814,0.09976055,0.4409731,0.3462328,0.3996571,0.627016,8.633445,0.5512127,0.2123716,7.696861,7.898276,
3402,10,146,0.9315069,2.33752,0.9353557,1.82539,17.64279,0,0.1097498,0.09896179,0.4382345,0.3482341,0.4028025,0.6273392,8.657977,0.5510537,0.2135019,7.669195,7.942875,
3422,10,150,0.9266667,2.32754,0.9333802,1.827933,17.7453,0,0.1099464,0.0985586,0.4371769,0.346669,0.4035912,0.6311851,8.661599,0.5507618,0.2151273,7.654326,7.863669,
3442,10,146,0.9246575,2.329859,0.9316076,1.81985,17.47487,0,0.1102611,0.09736892,0.441165,0.3484105,0.4092632,0.6280988,8.687675,0.5510062,0.2192985,7.633361,7.839375,
3462,10,143,0.9230769,2.323748,0.9323881,1.814309,17.30544,0,0.1100368,0.09772822,0.4430224,0.3484318,0.4100168,0.6288081,8.584782,0.5525004,0.2187359,7.63816,7.820656,
3482,10,140,0.9214286,2.315454,0.9300546,1.814414,17.24559,0,0.1099263,0.101058,0.4427974,0.3437101,0.4161041,0.6314051,8.582569,0.5502596,0.2195889,7.623692,7.782788,
3502,10,140,0.9214286,2.310985,0.9309739,1.81363,17.23296,0,0.1100444,0.1008488,0.443862,0.3439409,0.4171478,0.6317478,8.605348,0.5494588,0.2209793,7.610462,7.797345,
3522,10,140,0.9214286,2.310985,0.9309739,1.81363,17.23296,0,0.1100444,0.1008488,0.443862,0.3439409,0.4171478,0.6317478,8.605348,0.5494588,0.2209793,7.610462,7.797345,
3542,10,139,0.9208633,2.308288,0.9305557,1.812796,17.2531,0,0.1102216,0.1012247,0.4434021,0.3443439,0.4172679,0.6319189,8.618382,0.5487733,0.2209797,7.60968,7.791244,
3562,10,134,0.9253731,2.302909,0.9300812,1.810897,17.23551,0,0.1102146,0.100362,0.4426864,0.3429468,0.4173247,0.6302947,8.629296,0.5478332,0.2216358,7.628241,7.789451,
3582,10,133,0.924812,2.306398,0.9295639,1.81164,17.26041,0,0.1103237,0.1003006,0.4423707,0.3435925,0.4172263,0.6309376,8.636147,0.5482229,0.222869,7.623917,7.801241,
3602,10,132,0.9242424,2.297672,0.933433,1.811884,17.20631,0,0.1104067,0.1000362,0.4424878,0.3433201,0.4200874,0.6305622,8.615817,0.5473564,0.2230947,7.609489,7.809171,
3622,10,128,0.921875,2.280246,0.9326358,1.808145,17.27401,0,0.1103288,0.1015395,0.4414197,0.3434085,0.4232769,0.6317008,8.599604,0.545792,0.2256501,7.62524,7.813092,
3642,10,127,0.9291338,2.282293,0.9349579,1.80848,17.19539,0,0.1102056,0.1036669,0.4401882,0.3424277,0.427221,0.628778,8.579423,0.5457939,0.2270882,7.619849,7.794524,
3662,10,125,0.928,2.286139,0.9343886,1.812337,17.05413,0,0.1101497,0.1045264,0.4388832,0.3431409,0.4280096,0.6271412,8.562182,0.5449048,0.2280852,7.623796,7.800071,
3682,10,124,0.9354839,2.289313,0.9354724,1.811676,16.9408,0,0.1101095,0.1046189,0.4392032,0.3423279,0.426356,0.6256767,8.550343,0.5442612,0.2278402,7.625043,7.822915,
3702,10,122,0.9344262,2.289181,0.9359962,1.817139,16.71826,0,0.1100177,0.1055173,0.4379363,0.3421715,0.426902,0.6249596,8.563844,0.5454948,0.2291471,7.624785,7.812818,
3722,10,122,0.9344262,2.286374,0.9372305,1.819431,16.7246,0,0.1101603,0.1053172,0.4385326,0.3431689,0.4296978,0.6241346,8.568915,0.5436953,0.2293181,7.629053,7.789107,
3742,10,121,0.9338843,2.281999,0.9376534,1.817606,16.7394,0,0.1104076,0.1055965,0.4399507,0.3424275,0.4290942,0.6220211,8.549191,0.543568,0.2292961,7.626512,7.792917,
3762,10,122,0.9262295,2.279918,0.9366752,1.818861,16.69597,0,0.1107167,0.1051092,0.4381441,0.3412051,0.4265555,0.6213357,8.550103,0.5444691,0.2293852,7.623798,7.779145,
3782,10,121,0.9421487,2.284194,0.937815,1.824138,16.56434,0,0.1107973,0.1054974,0.4410259,0.3407978,0.4237836,0.6234441,8.568947,0.544103,0.2274838,7.647674,7.739192,
3802,10,122,0.9344262,2.283232,0.9366854,1.826161,16.51672,0,0.1110576,0.1068912,0.441058,0.3415424,0.423258,0.6243368,8.580206,0.5453717,0.2281411,7.654831,7.750339,
3822,10,123,0.9186992,2.285069,0.9354086,1.825062,16.48999,0,0.1116599,0.1060783,0.4391848,0.3416677,0.4285484,0.6272081,8.583605,0.5461334,0.2286727,7.641653,7.707926,
3842,10,126,0.9047619,2.279464,0.9325634,1.828645,16.84615,0,0.1122062,0.1051451,0.4351062,0.3412548,0.4369244,0.6283688,8.562163,0.5482753,0.2323996,7.662442,7.744159,
3862,10,129,0.8682171,2.262768,0.927178,1.832713,16.90569,0,0.1125944,0.1038746,0.433517,0.3427928,0.4486635,0.6324572,8.503868,0.5510839,0.2351815,7.619945,7.795932,
3882,10,137,0.8540146,2.253095,0.927999,1.839389,17.25597,0,0.1129078,0.1032062,0.4324781,0.3427097,0.4670381,0.6384563,8.460443,0.5526931,0.2329149,7.578286,7.888011,
3902,10,144,0.8402778,2.256215,0.927305,1.84956,17.40958,0,0.1131877,0.1049419,0.4299997,0.3436514,0.4883282,0.6377757,8.449413,0.552654,0.2395016,7.561823,7.885383,
3922,10,149,0.8389262,2.257139,0.9271916,1.851448,17.68054,0,0.1136109,0.1046824,0.4343615,0.3395918,0.5070522,0.6358949,8.423433,0.5508544,0.2402165,7.499246,7.86071,
3942,10,153,0.8366013,2.259641,0.9225289,1.857249,17.73001,0,0.1135967,0.1049796,0.4337565,0.3394275,0.5128239,0.6357362,8.4049,0.552067,0.2438407,7.493929,7.914462,
3962,10,159,0.8238994,2.255151,0.9217321,1.864154,17.79116,0,0.1137432,0.1031017,0.4309247,0.3459931,0.5218928,0.6386526,8.417145,0.5521616,0.2450525,7.455471,7.94639,
3982,10,175,0.8057143,2.250686,0.9181268,1.879334,17.8637,0,0.1145483,0.09863114,0.4296443,0.3503195,0.5361518,0.6475555,8.381861,0.5537599,0.2455497,7.379904,7.937765,
4002,10,188,0.7819149,2.247767,0.9161844,1.890334,18.02979,0,0.1150979,0.09361452,0.4182321,0.3550978,0.5530531,0.6528758,8.391213,0.556342,0.2446928,7.325884,7.998145,
4022,11,210,0.752381,2.248173,0.9200093,1.883043,17.85407,0,0.1158906,0.09157375,0.4069468,0.3632586,0.5527608,0.6560304,8.371058,0.5580911,0.2447113,7.302987,8.082808,
4042,11,234,0.7222222,2.247986,0.9230134,1.885014,17.85719,0,0.1160427,0.09399196,0.3985569,0.3696075,0.5475186,0.6577891,8.350852,0.558724,0.2451296,7.329885,8.136885,
4062,11,269,0.7100372,2.234008,0.9299312,1.878012,17.89758,0,0.1163217,0.09504797,0.3876298,0.3744208,0.5483732,0.6621413,8.382975,0.5601475,0.2421657,7.292861,8.301082,
4082,11,313,0.6932907,2.221024,0.9350692,1.890927,17.72666,0,0.1159131,0.09517714,0.378657,0.3826185,0.5602404,0.6592643,8.29447,0.5613664,0.2362202,7.244617,8.331474,
4102,11,381,0.6692913,2.224847,0.9337335,1.897321,17.42579,0,0.1148702,0.09739086,0.3674627,0.3879313,0.5652126,0.657114,8.237385,0.5592249,0.2287437,7.246665,8.403794,
4122,12,476,0.6470588,2.214733,0.9304821,1.897981,17.05736,0,0.1141779,0.09944374,0.3622763,0.38811,0.5679199,0.6596217,8.169653,0.5579302,0.2188731,7.238142,8.372828,
4142,13,635,0.615748,2.206095,0.9264278,1.882781,16.92758,0,0.1125193,0.09843552,0.3521028,0.3983415,0.5692023,0.6599676,8.015524,0.5604053,0.2087255,7.216975,8.323626,
4162,13,850,0.5847059,2.21822,0.9239404,1.865964,16.61197,0,0.111876,0.09890866,0.3429682,0.4069526,0.5619736,0.6604989,7.916596,0.5612579,0.2019451,7.179468,8.296844,
4182,13,1045,0.5827751,2.224274,0.9234373,1.854015,16.60317,0,0.1118387,0.1002849,0.3381922,0.4059429,0.565342,0.6693839,7.900456,0.5606681,0.2006544,7.151283,8.264608,
4202,13,1132,0.6051237,2.217702,0.9223252,1.853313,16.45242,0,0.1124062,0.1011611,0.33655,0.4049402,0.5674543,0.6736577,7.961302,0.5608666,0.2007915,7.151835,8.18811,
4222,13,1103,0.6155939,2.216395,0.9229408,1.854679,16.33791,0,0.1124011,0.1021044,0.3368218,0.4043275,0.5629957,0.675959,8.003357,0.5584661,0.2040147,7.182293,8.118005,
4242,13,1028,0.6381323,2.206967,0.9238939,1.854144,16.36339,0,0.1127201,0.1029855,0.3397867,0.3980717,0.5608581,0.6758493,8.003077,0.5585172,0.210551,7.19394,8.095578,
4262,13,938,0.6588486,2.194162,0.9229005,1.849524,16.3132,0,0.1125522,0.1026272,0.3441894,0.3934961,0.5592049,0.6730645,7.973985,0.5595178,0.2171805,7.198124,8.099506,
4282,13,879,0.6825939,2.182559,0.9235454,1.849406,16.24954,0,0.1123002,0.1041123,0.3466897,0.3898049,0.5628917,0.6715253,7.990739,0.5600247,0.2203672,7.207389,8.084973,
4302,13,823,0.6962333,2.169615,0.9237925,1.849836,16.1379,0,0.1122597,0.1030087,0.3483679,0.3861292,0.5653102,0.6699054,8.008577,0.5615129,0.2226084,7.225746,8.126609,
4322,13,780,0.7102564,2.165989,0.9222655,1.850603,16.05646,0,0.1120747,0.1031776,0.3495213,0.3838409,0.564668,0.6682364,7.986265,0.5606549,0.2225083,7.242306,8.119806,
4342,13,725,0.7255172,2.154353,0.9230415,1.851603,16.00529,0,0.1117845,0.1048391,0.3510755,0.3829363,0.5659099,0.6713117,8.029859,0.5594523,0.2245981,7.210183,8.144211,
4362,13,673,0.7533432,2.149909,0.9223143,1.845731,15.95859,0,0.1118158,0.1046523,0.3518648,0.381509,0.5645974,0.6717355,8.072529,0.5595628,0.2245561,7.19744,8.164618,
4382,13,626,0.7683706,2.137486,0.9221134,1.845047,15.94058,0,0.1116278,0.1040243,0.3566508,0.3826706,0.5610521,0.6722955,8.097436,0.5595067,0.2243088,7.217,8.184243,
4402,13,585,0.791453,2.129968,0.9206887,1.840134,15.94332,0,0.1117648,0.1019865,0.3583658,0.3812273,0.559341,0.6721873,8.117645,0.5608362,0.224923,7.209076,8.19061,
4422,13,555,0.8036036,2.12509,0.920918,1.838583,15.90044,0,0.1116344,0.1001907,0.359741,0.3774751,0.5629427,0.6694376,8.138078,0.5606972,0.22495,7.187885,8.193586,
4442,13,515,0.8349515,2.128147,0.9212489,1.839355,15.86734,0,0.1115256,0.09932204,0.3634204,0.3758976,0.5638276,0.6665146,8.131027,0.5583767,0.2258305,7.183675,8.156638,
4462,13,485,0.843299,2.122025,0.9194882,1.836258,15.80758,0,0.1115219,0.09764472,0.3688391,0.3755859,0.5654385,0.6630487,8.168284,0.5588524,0.2264609,7.191729,8.119062,
4482,13,463,0.8531318,2.120418,0.9212117,1.837153,15.7542,0,0.1111134,0.09598494,0.3704124,0.3751712,0.5586135,0.6641549,8.202612,0.5580737,0.2264388,7.197812,8.11939,
4502,13,438,0.8652968,2.110445,0.921093,1.839244,15.77384,0,0.1113899,0.09622104,0.3710948,0.3702337,0.5619926,0.660854,8.184931,0.5587371,0.2252835,7.192309,8.127661,
4522,13,422,0.8838863,2.110971,0.9220502,1.838772,15.81634,0,0.1113907,0.09465516,0.3733839,0.3683107,0.5624352,0.6630438,8.219609,0.5592389,0.2251879,7.186419,8.089206,
4542,12,408,0.8897059,2.109124,0.9210805,1.837768,15.80979,0,0.1114637,0.0955063,0.3727121,0.3679484,0.56355,0.664278,8.228301,0.5598098,0.2258464,7.193598,8.100773,
4562,12,386,0.8911917,2.105215,0.9212725,1.837375,15.73272,0,0.1117788,0.09678713,0.3736346,0.3697089,0.5661541,0.6662586,8.195329,0.5595423,0.2291039,7.170843,8.122944,
4582,12,371,0.9002696,2.104892,0.9189467,1.83891,15.678,0,0.1115258,0.09528083,0.3733752,0.3708892,0.5681487,0.6683115,8.154364,0.5578976,0.2289144,7.177908,8.079498,
4602,12,356,0.9044944,2.100241,0.9201275,1.845047,15.72173,0,0.1112001,0.09647616,0.3743639,0.3703822,0.5708095,0.6680717,8.141875,0.558461,0.228739,7.184591,8.055072,
4622,12,347,0.9106628,2.093577,0.9203559,1.845131,15.70786,0,0.1112833,0.09669897,0.3754732,0.3700705,0.5730511,0.669022,8.157459,0.5597786,0.2270936,7.172382,8.070707,
4642,12,335,0.919403,2.091184,0.9197955,1.847287,15.59199,0,0.1114756,0.09591386,0.3772261,0.3707258,0.5722588,0.6686131,8.155477,0.5591934,0.2257942,7.18751,8.026037,
4662,12,320,0.928125,2.084951,0.9207991,1.84345,15.42105,0,0.1120142,0.09559889,0.3793536,0.3703911,0.574828,0.669911,8.165983,0.5604399,0.2258277,7.196732,8.051843,
4682,12,313,0.9329073,2.086507,0.9225556,1.839685,15.43477,0,0.1119163,0.09572837,0.3805241,0.3696683,0.5743799,0.6686264,8.19406,0.5600333,0.225308,7.193721,8.068274,
4702,12,306,0.9411765,2.08578,0.9235508,1.841438,15.42007,0,0.1120598,0.09552481,0.3826397,0.3703004,0.5767208,0.669249,8.198977,0.560449,0.2263905,7.169271,8.041294,
4722,12,297,0.9427609,2.084437,0.9225448,1.837213,15.34767,0,0.1122218,0.09420475,0.382918,0.3674102,0.5785357,0.6662007,8.213377,0.5599084,0.2265243,7.185969,8.065456,
4742,12,286,0.958042,2.076931,0.9219677,1.835202,15.35957,0,0.112207,0.09531606,0.3871312,0.3633856,0.5808588,0.666758,8.219397,0.557565,0.2264885,7.200755,8.115489,
4762,12,284,0.9577465,2.078266,0.9216889,1.834714,15.34589,0,0.1120879,0.09632137,0.3879902,0.3639013,0.5834706,0.6676304,8.238963,0.5574587,0.2255008,7.207112,8.09443,
4782,12,277,0.9566787,2.073853,0.9224755,1.837233,15.32323,0,0.1120313,0.09483441,0.3884909,0.3639266,0.5832771,0.6644378,8.256145,0.5570466,0.2262243,7.233101,8.046045,
4802,12,278,0.9568346,2.068262,0.9203612,1.835487,15.25513,0,0.1118372,0.09343981,0.3886137,0.3638408,0.5815634,0.6647294,8.262382,0.5583819,0.2238987,7.239026,8.001607,
4822,12,270,0.962963,2.061268,0.9216071,1.833439,15.27213,0,0.1116352,0.09201653,0.3894342,0.3611417,0.5785878,0.664289,8.301612,0.5581253,0.2226348,7.240521,7.984919,
4842,12,263,0.9657795,2.063353,0.9189851,1.835038,15.22047,0,0.1117148,0.0921903,0.3929588,0.3601623,0.5771946,0.6646039,8.281694,0.5580034,0.2220663,7.231202,7.94421,
4862,12,259,0.969112,2.061572,0.919041,1.837199,15.22066,0,0.1118088,0.09130402,0.3931217,0.359332,0.5729951,0.6636937,8.247118,0.5573108,0.2234605,7.237484,7.948079,
4882,12,254,0.968504,2.058033,0.9199818,1.838474,15.17155,0,0.1119087,0.09190544,0.3940921,0.3576275,0.5727238,0.6657293,8.250651,0.5576497,0.2223865,7.242667,7.98438,
4903,12,247,0.9716599,2.052608,0.9183446,1.840958,15.10528,0,0.112032,0.09229083,0.3940971,0.3569965,0.5712678,0.6664417,8.271611,0.5583445,0.2219196,7.22956,7.973863,
4923,12,244,0.9713115,2.053085,0.9176232,1.841169,15.08235,0,0.111921,0.09256445,0.3926218,0.354908,0.5691345,0.6676043,8.281525,0.55923,0.2218097,7.216218,7.988223,
4943,12,243,0.9711934,2.051953,0.9178008,1.841962,15.04831,0,0.1119692,0.09241929,0.3923563,0.3548219,0.5706193,0.6680593,8.274127,0.559036,0.2225259,7.209164,7.990852,
4963,12,239,0.9707113,2.056452,0.9177692,1.833754,14.93638,0,0.1119826,0.09278167,0.3942738,0.3553225,0.5691333,0.6694185,8.298203,0.5584092,0.2203498,7.224996,7.999246,
4983,12,237,0.9662447,2.056439,0.9170869,1.832954,14.82848,0,0.112077,0.09268998,0.3941404,0.3551296,0.570269,0.6708819,8.326562,0.5586193,0.2212125,7.228411,8.023098,
5003,12,232,0.9655172,2.048832,0.9174997,1.831109,14.74074,0,0.1118671,0.09233864,0.392181,0.35535,0.5716386,0.6689135,8.283833,0.5592952,0.2212079,7.222039,8.015342,
5023,12,233,0.9570816,2.04902,0.9159178,1.82542,14.69358,0,0.1116367,0.09219216,0.3898405,0.3546306,0.5706009,0.6683825,8.334544,0.5590786,0.2216937,7.224626,8.053504,
5043,12,232,0.9525862,2.04561,0.9165518,1.825651,14.72934,0,0.1113882,0.09055818,0.3859974,0.3537073,0.5767474,0.6681504,8.33122,0.5607189,0.2215195,7.251523,8.137959,
5063,12,236,0.9364407,2.047777,0.9152429,1.819542,14.79523,0,0.1116941,0.08983098,0.3876248,0.351105,0.5813209,0.6698729,8.388001,0.5655155,0.2229329,7.284764,8.228009,
5083,12,237,0.9367089,2.04518,0.9114487,1.807617,14.81668,0,0.1122368,0.08867794,0.3876856,0.3499649,0.5869372,0.6712908,8.392051,0.5674462,0.2252326,7.317815,8.287136,
5103,12,233,0.9356223,2.040866,0.9103307,1.808824,14.75404,0,0.1120978,0.08899876,0.3869934,0.3463497,0.5852194,0.6724256,8.399284,0.5674439,0.2250216,7.326734,8.232868,
5123,12,235,0.9361702,2.040513,0.9100938,1.803726,14.69057,0,0.111734,0.08879136,0.3849805,0.3456049,0.5854474,0.6721171,8.439328,0.5671706,0.2252349,7.320442,8.253034,
5143,12,235,0.9276596,2.036785,0.9112192,1.801749,14.58008,0,0.1117124,0.08868913,0.3832944,0.3461327,0.5837162,0.6753187,8.426409,0.5671647,0.224236,7.335344,8.286919,
5163,12,238,0.9243698,2.039696,0.911048,1.803479,14.58868,0,0.1114639,0.0880591,0.3829073,0.3461178,0.5807645,0.6780379,8.434924,0.5679404,0.2236509,7.335232,8.293825,
5183,12,243,0.9176955,2.04251,0.9119763,1.801496,14.58112,0,0.1114945,0.08850741,0.3829972,0.3441761,0.5797862,0.6790146,8.445606,0.5686939,0.2224997,7.350194,8.328157,
5203,12,250,0.912,2.047565,0.9142259,1.807418,14.4874,0,0.1109318,0.08755415,0.3790371,0.3423679,0.5817825,0.6814662,8.404294,0.5690387,0.2190623,7.380113,8.415174,
5223,12,255,0.9098039,2.049397,0.9160602,1.807722,14.42637,0,0.1109426,0.08940201,0.3758243,0.3422205,0.584142,0.6846715,8.415732,0.5696225,0.2188021,7.367867,8.479421,
5243,12,264,0.905303,2.047873,0.9188628,1.811025,14.52635,0,0.1106769,0.08970071,0.3725606,0.3412675,0.582691,0.6899607,8.399822,0.5702569,0.2159622,7.351754,8.554784,
5263,12,274,0.8832117,2.048922,0.9216214,1.818061,14.55323,0,0.1103626,0.08904462,0.3703784,0.3409436,0.5814663,0.695138,8.295165,0.5693828,0.2165876,7.323157,8.619318,
5283,12,288,0.8888889,2.052963,0.9220523,1.83778,14.5409,0,0.1103559,0.08877008,0.3649314,0.3403019,0.5780096,0.7018573,8.314528,0.5707043,0.2163787,7.312846,8.700065,
5303,12,299,0.8862876,2.055524,0.92324,1.848972,14.46874,0,0.110094,0.08788132,0.3625203,0.3399421,0.5822039,0.7100711,8.307497,0.57108,0.2142189,7.317252,8.803045,
5323,12,308,0.8701299,2.054399,0.923272,1.856815,14.41975,0,0.1102042,0.08875118,0.3615504,0.3374182,0.5776839,0.7149846,8.310067,0.5697163,0.2138381,7.292896,8.821943,
5343,12,317,0.873817,2.054238,0.9226224,1.848756,14.45694,0,0.1103702,0.08994979,0.3609949,0.3363811,0.576941,0.72004,8.321492,0.5681027,0.2147075,7.273385,8.886642,
5363,12,338,0.8698225,2.051126,0.9253604,1.858849,14.56004,0,0.1104564,0.09118517,0.352455,0.3355926,0.5711122,0.7285156,8.23494,0.5697933,0.2138076,7.216866,8.873379,
5383,12,344,0.8604651,2.053872,0.9248067,1.854483,14.53538,0,0.1104987,0.09061113,0.3481158,0.3346943,0.5703567,0.7288944,8.220863,0.5679227,0.2147166,7.208324,8.922059,
