TIME(S),GENERATION,COUNT,MALE%,SIZE,SPEED,V_RADIUS,V_ANGLE,VA_BOOST_LIKELIHOOD,VA_BOOST_STRENGTH,M_ENERGY_TO_OFFSPRING%,F_ENERGY_TO_OFFSPRING%,MTF_OFFSPRING%,M_DESIRABILITY%,F_STANDARDS%,F_GESTATION_PERIOD,MTV_DIG%,MATE_ENERGY_THRESH,BOREDOM_THRESH,EXPLOREMTP
8025,20,391,0.7365729,1.803146,0.924241,3.616799,4.691513,0,0.1363219,0.06716169,0.2837899,0.4522601,0.3141024,0.8107332,5.70069,0.4265323,0.236291,14.59576,35.40676,
8045,20,398,0.7286432,1.804241,0.92453,3.608674,4.684721,0,0.1357795,0.06661021,0.2835177,0.4515071,0.315196,0.8110486,5.686385,0.4254244,0.2360451,14.56726,35.39566,
8065,20,404,0.7227723,1.802723,0.9246844,3.612667,4.653994,0,0.1360873,0.06775434,0.2817209,0.4497465,0.3146066,0.8107994,5.685604,0.425894,0.2345697,14.55378,35.20659,
8085,20,403,0.7146402,1.80229,0.923701,3.601133,4.629561,0,0.1364559,0.06714427,0.2817332,0.4505877,0.315024,0.8113796,5.671174,0.426226,0.2341659,14.63638,35.08285,
8105,20,421,0.7054632,1.804541,0.923027,3.588495,4.59867,0,0.1365217,0.06647606,0.2802882,0.4499357,0.3135478,0.8092913,5.706378,0.4267074,0.2347738,14.63272,35.12677,
8125,20,425,0.6964706,1.802535,0.9222001,3.588213,4.58634,0,0.1365367,0.06545755,0.2792348,0.4487951,0.3125966,0.8107566,5.733624,0.4263074,0.2337357,14.60917,35.04952,
8145,20,435,0.6942528,1.800539,0.9231308,3.587739,4.568234,0,0.1370949,0.06354911,0.2796997,0.4478789,0.3099367,0.8147318,5.744897,0.4253766,0.2335838,14.64125,35.30787,
8165,20,461,0.6767896,1.795934,0.9193377,3.599447,4.582798,0,0.1366327,0.06335703,0.2849982,0.4496802,0.307877,0.8164055,5.712062,0.4252633,0.2330097,14.74765,35.32597,
8185,20,483,0.6708075,1.797675,0.9186541,3.614599,4.590691,0,0.1366091,0.06182612,0.2862986,0.4504057,0.3066323,0.8165993,5.684914,0.4249864,0.23136,14.91049,35.33824,
8205,20,501,0.6726547,1.797513,0.9181409,3.631655,4.577887,0,0.1366481,0.05995155,0.2846244,0.4504614,0.3040316,0.8158647,5.702496,0.4248984,0.2307643,14.94184,35.36083,
8225,20,516,0.6686047,1.803789,0.9159921,3.636121,4.563101,0,0.1368124,0.05974195,0.2841615,0.4507393,0.3031637,0.8139896,5.711997,0.4257309,0.2295191,14.94612,35.36934,
8245,20,517,0.663443,1.801585,0.9159507,3.640495,4.567111,0,0.1367482,0.05979144,0.2840028,0.4500519,0.3025219,0.8150939,5.707685,0.4255893,0.2297439,14.93032,35.383,
8265,20,524,0.6641222,1.801293,0.9160229,3.638271,4.571093,0,0.1361433,0.05941984,0.2832514,0.4520915,0.302505,0.8165737,5.741513,0.4261158,0.2290882,14.92346,35.45552,
8285,20,527,0.6622391,1.799631,0.9163733,3.641641,4.564375,0,0.1360955,0.05924298,0.2823054,0.4524052,0.3024668,0.8180303,5.739745,0.4261914,0.2287684,14.89102,35.39267,
8305,20,527,0.6603416,1.79586,0.9167359,3.641299,4.544164,0,0.1362551,0.05926101,0.2823403,0.4514879,0.3020044,0.8182241,5.7353,0.4262616,0.2288654,14.8896,35.52642,
8325,20,527,0.654649,1.792485,0.9160377,3.645182,4.524434,0,0.1362955,0.05881375,0.2834334,0.4516465,0.3021003,0.8189068,5.72912,0.4262062,0.2284469,14.96476,35.45569,
8345,20,523,0.6520076,1.792143,0.9168257,3.648387,4.514924,0,0.1367049,0.05849732,0.2840024,0.4531707,0.301894,0.820687,5.730129,0.4276338,0.2284851,14.91356,35.4829,
8365,20,517,0.6479691,1.791653,0.9160832,3.653213,4.497758,0,0.1369099,0.0581262,0.2832588,0.4530951,0.3006919,0.8211353,5.741266,0.4274495,0.2290534,14.95332,35.59334,
8385,20,519,0.6435453,1.791872,0.9158521,3.648476,4.494104,0,0.1373637,0.05810778,0.2831448,0.4531496,0.3004113,0.8208291,5.732245,0.4280791,0.2296636,14.90594,35.6044,
8405,20,520,0.6423077,1.791959,0.9159527,3.648648,4.492249,0,0.1374969,0.0580521,0.28224,0.4540679,0.2999331,0.8199771,5.718964,0.4281864,0.2300122,14.94073,35.59774,
8425,20,514,0.6478599,1.795647,0.9155635,3.651907,4.474005,0,0.1371428,0.05756309,0.2807667,0.4538149,0.2994766,0.8210996,5.713371,0.4283666,0.2297553,14.93573,35.51559,
8445,20,520,0.6538461,1.793563,0.9163858,3.641928,4.476219,0,0.1371896,0.05740312,0.2787232,0.4543125,0.2982565,0.8236719,5.721254,0.428721,0.2291695,14.83487,35.51457,
8465,20,519,0.6589595,1.790494,0.9170133,3.630461,4.468344,0,0.1371816,0.05745662,0.2785824,0.4538419,0.2974428,0.824872,5.720001,0.4289109,0.2290047,14.79512,35.52095,
8485,20,511,0.6594912,1.787991,0.9182223,3.631114,4.472314,0,0.137023,0.05681983,0.277855,0.4540914,0.2975433,0.8251097,5.711421,0.4289859,0.2291228,14.79517,35.55872,
8505,20,507,0.6646943,1.784521,0.9193715,3.637301,4.485248,0,0.1369491,0.05720394,0.2771171,0.454419,0.2970608,0.8236698,5.715932,0.4289181,0.2286936,14.8034,35.60205,
8525,20,513,0.6666667,1.781877,0.9198468,3.648995,4.472383,0,0.1374618,0.05765478,0.2773277,0.4528793,0.2952536,0.8253289,5.722845,0.429643,0.2284253,14.83664,35.56117,
8545,20,507,0.6686391,1.783735,0.9193192,3.647743,4.472938,0,0.1376302,0.05828417,0.2775894,0.4528891,0.2948468,0.8253888,5.719142,0.4293766,0.2285573,14.83779,35.60843,
8565,20,505,0.6673267,1.789001,0.9208395,3.646319,4.459852,0,0.1376464,0.05832543,0.2763516,0.4524668,0.2944238,0.8248307,5.72348,0.4281107,0.2290029,14.81794,35.53246,
8585,20,512,0.6660156,1.794313,0.923234,3.646586,4.449097,0,0.1377639,0.05798328,0.2754433,0.4522446,0.2927563,0.8247337,5.687945,0.4277997,0.2277109,14.7609,35.35671,
8605,20,514,0.6614786,1.796453,0.9251453,3.648806,4.442523,0,0.1377882,0.05780703,0.2754516,0.4531814,0.2910495,0.8246405,5.686639,0.4277854,0.2274645,14.77825,35.25323,
8625,20,520,0.6557692,1.796407,0.9266545,3.640702,4.41651,0,0.137829,0.05791159,0.2754478,0.4536517,0.2899088,0.824896,5.713326,0.4271251,0.226825,14.77228,35.29869,
8645,20,521,0.6506718,1.800294,0.925272,3.633519,4.405778,0,0.1380585,0.05777512,0.2742844,0.4540348,0.2892159,0.8224596,5.708378,0.4270627,0.2277016,14.82311,35.31308,
8665,20,525,0.6571429,1.797829,0.9278604,3.637536,4.386873,0,0.1383235,0.05787426,0.2736707,0.4533779,0.2874446,0.823688,5.711973,0.4268751,0.2271016,14.81197,35.29613,
8685,20,521,0.6660269,1.795114,0.9289316,3.630653,4.392254,0,0.1384175,0.05864001,0.2738978,0.4532561,0.2867246,0.8248463,5.706509,0.427074,0.2268133,14.77827,35.31017,
8705,20,513,0.6608187,1.791201,0.9269203,3.632521,4.385955,0,0.1387413,0.05890673,0.2736209,0.4524982,0.2863637,0.825799,5.695307,0.4267457,0.2267106,14.80099,35.32368,
8725,20,504,0.656746,1.788936,0.9260822,3.621212,4.390021,0,0.1388118,0.05890137,0.2743356,0.4525265,0.2860953,0.8266776,5.706016,0.4260816,0.2264145,14.79994,35.39214,
8745,20,500,0.662,1.787781,0.9259039,3.62554,4.377872,0,0.1386459,0.05900403,0.2771193,0.4519651,0.2866219,0.8287729,5.697937,0.4254773,0.226821,14.73636,35.35701,
8765,20,485,0.6597938,1.786631,0.925391,3.62299,4.375431,0,0.1391968,0.0588978,0.2790087,0.4520964,0.2859769,0.8301312,5.690557,0.4251005,0.2261057,14.7605,35.26084,
8785,20,477,0.6666667,1.786439,0.9256427,3.617483,4.380828,0,0.1394802,0.05889136,0.2783951,0.4515372,0.2869644,0.8284791,5.713021,0.4249279,0.2249632,14.73577,35.22465,
8805,20,471,0.6687898,1.790336,0.9253896,3.61443,4.373865,0,0.139757,0.059374,0.276627,0.4526411,0.2863136,0.8284562,5.744214,0.4242349,0.2246574,14.67896,35.12717,
8825,20,469,0.6695096,1.790886,0.9269395,3.614039,4.370117,0,0.1398122,0.05886297,0.2755631,0.4516015,0.2861444,0.8278591,5.750885,0.423249,0.2237707,14.60192,35.09138,
8845,20,464,0.6724138,1.784217,0.9287562,3.614385,4.381004,0,0.1394154,0.0593744,0.2760293,0.4512762,0.2853114,0.8296915,5.767859,0.4226032,0.2247177,14.56326,35.07022,
8865,20,458,0.6746725,1.784847,0.9289636,3.611473,4.371453,0,0.1391711,0.05956456,0.2753552,0.4523973,0.285553,0.8310729,5.775216,0.4223625,0.2244613,14.56332,35.12437,
8885,20,451,0.676275,1.784374,0.9280245,3.611817,4.370174,0,0.1395567,0.05896573,0.2755027,0.4526119,0.2860856,0.8310617,5.785415,0.4227987,0.2245477,14.48867,35.1068,
8905,20,445,0.6741573,1.773648,0.9274065,3.608712,4.348055,0,0.1396096,0.05954967,0.2754566,0.4550671,0.2871469,0.8306188,5.814547,0.4232389,0.224411,14.50312,35.03838,
8925,20,450,0.6666667,1.770491,0.9279582,3.614207,4.337708,0,0.1401195,0.05999996,0.2740655,0.4556343,0.2865587,0.830722,5.814576,0.4233579,0.2233553,14.43723,34.92213,
8945,20,462,0.6666667,1.772952,0.9266456,3.608928,4.32524,0,0.1404707,0.05896775,0.2721954,0.4562085,0.2864328,0.8299831,5.847797,0.4234202,0.2225999,14.45707,34.82484,
8965,20,467,0.6723769,1.772209,0.9257169,3.609223,4.324984,0,0.1406798,0.06001872,0.2736557,0.4560995,0.2860573,0.8292727,5.861349,0.4249966,0.2224088,14.4417,34.78011,
8985,20,476,0.6680672,1.76444,0.9255622,3.617347,4.3384,0,0.1404561,0.06190595,0.2724143,0.4575584,0.2881771,0.828889,5.846653,0.4246473,0.2221325,14.40368,34.83768,
9005,20,484,0.6714876,1.758454,0.9252106,3.623811,4.343703,0,0.1402137,0.06491917,0.2729815,0.4602695,0.2892379,0.8270122,5.858357,0.4244905,0.2215286,14.40416,34.85251,
9025,20,484,0.6673554,1.760952,0.924982,3.62348,4.357427,0,0.1403233,0.06539614,0.2724566,0.4603746,0.2910467,0.8250906,5.835931,0.4250318,0.2199974,14.47822,34.76254,
9045,20,486,0.6728395,1.763,0.9251307,3.620572,4.36213,0,0.1403542,0.06434143,0.2728431,0.4603417,0.2925225,0.8228766,5.854539,0.4264256,0.2194794,14.5303,34.84422,
9065,20,497,0.665996,1.761711,0.9247752,3.625186,4.374283,0,0.1400624,0.06476696,0.2707636,0.4614626,0.2938896,0.8227414,5.830602,0.4265973,0.2190582,14.5315,34.85061,
9085,20,506,0.6620553,1.765266,0.9242994,3.632489,4.370039,0,0.1404443,0.06493407,0.2716661,0.4623058,0.2939426,0.8223522,5.809401,0.4269039,0.2184693,14.5699,34.76202,
9105,20,517,0.655706,1.76141,0.9243169,3.640777,4.377017,0,0.1401776,0.06509916,0.271001,0.4627847,0.2937465,0.8223409,5.810194,0.4272762,0.2163492,14.54046,34.66935,
9126,20,513,0.6530215,1.758499,0.9265999,3.639696,4.361065,0,0.140151,0.06608301,0.2680893,0.4624943,0.2945345,0.8203511,5.811572,0.426615,0.2156219,14.45715,34.61601,
9146,20,507,0.6568047,1.753539,0.9262467,3.642612,4.34807,0,0.1396338,0.0669075,0.2685422,0.4638388,0.2954779,0.8193778,5.826115,0.4262593,0.2156552,14.40534,34.52585,
9166,20,506,0.6561265,1.75626,0.9248977,3.644203,4.344532,0,0.1394754,0.06851189,0.2678132,0.4640203,0.2965161,0.8184772,5.836158,0.4277326,0.2156035,14.44217,34.55573,
9186,20,498,0.6566265,1.754143,0.9247327,3.642561,4.343575,0,0.1394345,0.06903123,0.267598,0.4637197,0.2972389,0.8200641,5.83417,0.4277987,0.2158751,14.41468,34.59133,
9206,20,497,0.6599597,1.752889,0.9248922,3.638624,4.348972,0,0.1394458,0.07021155,0.2664154,0.4631718,0.2967653,0.8225269,5.850849,0.4280354,0.2157483,14.40948,34.59896,
9226,20,493,0.6490873,1.749045,0.9257399,3.637572,4.333966,0,0.1393892,0.06989648,0.2652333,0.4635539,0.2965801,0.8230602,5.873972,0.4288521,0.215295,14.40579,34.49656,
9246,20,488,0.6516393,1.746682,0.9251405,3.640642,4.344166,0,0.1394524,0.0704077,0.2634375,0.4633822,0.2965752,0.8226669,5.862751,0.4292905,0.2154841,14.39787,34.52617,
9266,20,491,0.6558045,1.740783,0.925886,3.637883,4.326694,0,0.1393894,0.06946052,0.2632611,0.4615652,0.298,0.8241516,5.878153,0.4292412,0.2161956,14.33475,34.51732,
9286,20,482,0.6576763,1.741412,0.9249423,3.642378,4.308051,0,0.1394561,0.0707497,0.2632952,0.4598892,0.2980414,0.8235002,5.917251,0.4292496,0.2160023,14.29881,34.51863,
9306,20,486,0.6584362,1.741567,0.9254448,3.645187,4.307865,0,0.1395258,0.06978361,0.2622761,0.457465,0.2980525,0.8243294,5.900626,0.4304231,0.2151722,14.26407,34.37714,
9326,20,482,0.6618257,1.74103,0.9236072,3.638655,4.31082,0,0.1398091,0.06903393,0.2631184,0.45595,0.2979056,0.8203024,5.906861,0.4317832,0.2140461,14.24226,34.33409,
9346,20,478,0.6610879,1.74222,0.9237221,3.638696,4.296081,0,0.1402013,0.07014909,0.2609277,0.4550055,0.2977374,0.8191186,5.94446,0.4315638,0.21333,14.26623,34.32156,
9366,20,484,0.6590909,1.738774,0.9236601,3.633387,4.268925,0,0.1404324,0.06992838,0.2623582,0.4544215,0.2974496,0.819384,5.961729,0.4326615,0.2128659,14.27483,34.09963,
9386,20,487,0.6550308,1.730901,0.9243013,3.631629,4.237509,0,0.1399406,0.07008283,0.2654991,0.4552109,0.2974274,0.8157262,5.97825,0.4334833,0.2113637,14.24704,33.90309,
9406,20,494,0.6497976,1.72765,0.9247003,3.641872,4.241182,0,0.1392594,0.0699673,0.2659639,0.4564929,0.2989991,0.8139715,5.973951,0.4329818,0.2104824,14.25634,33.73358,
9426,20,516,0.627907,1.723796,0.9238355,3.65342,4.255066,0,0.1391305,0.06997108,0.2694364,0.460463,0.302683,0.809657,6.000128,0.4353111,0.2082665,14.34437,33.4212,
9446,20,557,0.6122082,1.720195,0.9271207,3.662949,4.222223,0,0.1392942,0.06975757,0.2709517,0.4603975,0.3023024,0.8061532,5.962618,0.4372123,0.2066792,14.30978,33.28609,
9466,20,596,0.6275168,1.720681,0.9278111,3.669688,4.192155,0,0.139235,0.07017942,0.2739254,0.4604826,0.3036775,0.8030932,5.98438,0.4385457,0.2059035,14.39107,33.06904,
9486,20,622,0.6286173,1.72253,0.929538,3.662129,4.160595,0,0.1397154,0.06931189,0.2769854,0.4613715,0.3017529,0.8003695,5.984872,0.4384845,0.2048786,14.42164,33.0749,
9506,20,646,0.6300309,1.726685,0.9310393,3.666533,4.151256,0,0.1401378,0.0675616,0.2774138,0.463558,0.3017803,0.7983752,5.971989,0.4394168,0.204094,14.45527,33.03765,
9526,20,644,0.6319876,1.72547,0.9308884,3.665157,4.139339,0,0.1404097,0.0670528,0.2765974,0.4637905,0.3018158,0.7989417,5.954441,0.4401265,0.2036578,14.55868,33.0585,
9546,20,651,0.6298003,1.726221,0.9320165,3.670582,4.132292,0,0.140501,0.06612331,0.2775429,0.4649021,0.3016576,0.797458,5.965683,0.4407384,0.2040519,14.57039,33.04178,
9566,20,640,0.6265625,1.721961,0.9319515,3.683454,4.111012,0,0.1404987,0.06592248,0.2782965,0.4655628,0.3006524,0.7984121,5.956655,0.4400402,0.204658,14.54067,32.99429,
9586,20,631,0.6307449,1.72146,0.9318116,3.677221,4.10754,0,0.1405683,0.06622265,0.2794113,0.4650425,0.3017367,0.7992299,5.963019,0.4400838,0.2050492,14.60582,33.01738,
9606,20,616,0.637987,1.719675,0.9312556,3.677174,4.103563,0,0.1403679,0.06588054,0.2800179,0.4657859,0.3000726,0.8011119,5.980248,0.4400254,0.2060625,14.66305,33.01268,
9626,20,609,0.6420361,1.716689,0.9309564,3.668668,4.10554,0,0.1402556,0.06557028,0.2804959,0.4644071,0.2999369,0.8000072,6.012377,0.4395224,0.206877,14.64488,33.10349,
9646,21,618,0.6326861,1.713119,0.9317735,3.6619,4.098391,0,0.140329,0.06586236,0.2821769,0.4645146,0.299367,0.7984448,6.010702,0.4405221,0.2061751,14.72753,32.89904,
9666,21,617,0.636953,1.708555,0.933235,3.651854,4.100355,0,0.1404167,0.06564089,0.285223,0.4647532,0.2980511,0.7990535,6.003072,0.44145,0.2068631,14.75229,32.80921,
9686,21,608,0.6315789,1.70895,0.9342964,3.648362,4.112132,0,0.1404222,0.06592996,0.2857765,0.4656401,0.2984653,0.7996122,6.000422,0.4414255,0.2065756,14.75957,32.7156,
9706,21,596,0.6275168,1.704993,0.9331129,3.652764,4.112069,0,0.1402062,0.06595322,0.2872545,0.4655394,0.2988244,0.7987291,5.990253,0.4416505,0.2074167,14.79557,32.71033,
9726,21,589,0.6366723,1.702273,0.9338612,3.652233,4.117706,0,0.1399299,0.06631225,0.2889821,0.4657254,0.298092,0.798663,6.004663,0.4424013,0.2081287,14.85997,32.63573,
9746,21,578,0.6453287,1.701723,0.9344572,3.645178,4.104737,0,0.1397275,0.06588358,0.2900517,0.4648595,0.2981404,0.799845,6.017662,0.4441703,0.2084606,14.8975,32.54558,
9766,21,575,0.6521739,1.699251,0.9348179,3.642691,4.099836,0,0.1400407,0.06439967,0.2925412,0.4622153,0.297244,0.8011773,5.985784,0.4449743,0.2090788,14.924,32.5476,
9786,21,577,0.6395147,1.700895,0.9340807,3.65251,4.116645,0,0.1403669,0.06367905,0.293268,0.4598348,0.2964365,0.8013226,5.983918,0.4455499,0.2093095,14.92939,32.39775,
9806,21,581,0.6437177,1.696517,0.9311152,3.656252,4.127793,0,0.1404535,0.06309363,0.2931663,0.461989,0.2982488,0.8016153,5.97912,0.4458082,0.2092815,14.95791,32.55718,
9826,21,588,0.6411564,1.692881,0.9315752,3.659184,4.13372,0,0.1410178,0.0637605,0.2930403,0.4618038,0.300229,0.8020705,5.960728,0.4457721,0.2089129,14.96197,32.52882,
9846,21,592,0.6469595,1.69052,0.9324765,3.660132,4.152608,0,0.1414676,0.06372689,0.2941259,0.462671,0.30079,0.8036286,5.958389,0.4448294,0.208121,15.05311,32.58041,
9866,21,589,0.6451613,1.687088,0.9317167,3.659867,4.159606,0,0.1417176,0.06391338,0.2940908,0.4629585,0.2999248,0.8026849,5.978574,0.4436195,0.2073458,15.06041,32.61863,
9886,21,588,0.6462585,1.683209,0.9328967,3.660058,4.157534,0,0.1416317,0.06519202,0.2931184,0.4622969,0.2991489,0.8039657,5.97033,0.4443315,0.2059091,15.0343,32.65719,
9906,21,596,0.6493289,1.672395,0.931678,3.656626,4.146019,0,0.1420636,0.0654837,0.2933066,0.4641205,0.2987326,0.8061544,5.935877,0.4434139,0.205058,15.04281,32.87154,
9926,21,588,0.6513606,1.669663,0.9306334,3.64978,4.148736,0,0.1422572,0.06489072,0.2920014,0.4632069,0.2989483,0.8049238,5.946951,0.4438277,0.2046967,15.04357,32.89722,
9946,21,585,0.6512821,1.669715,0.9297066,3.642276,4.141145,0,0.1422544,0.06499823,0.2933597,0.4627265,0.2974176,0.8053523,5.957989,0.4433959,0.2054609,15.07881,32.85489,
9966,21,573,0.6527051,1.66843,0.9271561,3.635423,4.127213,0,0.1420506,0.06503379,0.2933696,0.4630436,0.2959185,0.8063169,5.946956,0.444269,0.2060878,15.11253,32.88491,
9986,21,564,0.6595744,1.671133,0.9265217,3.625606,4.132143,0,0.1421596,0.06483777,0.2940543,0.4628223,0.2959633,0.8067614,5.947029,0.4447858,0.2067254,15.08114,32.83989,
10006,21,555,0.6576577,1.673237,0.9262314,3.621887,4.120032,0,0.1422274,0.06418408,0.2942549,0.4637035,0.2961438,0.8064165,5.955666,0.4454266,0.2071088,15.06399,32.87218,
10026,21,545,0.6605505,1.673013,0.926517,3.621762,4.120544,0,0.1421841,0.06345252,0.2950299,0.4645637,0.2957191,0.8060796,5.950655,0.4445042,0.2067623,15.07962,32.94697,
10046,21,532,0.6654136,1.671684,0.9262297,3.618826,4.130912,0,0.1425009,0.0645057,0.296584,0.4663177,0.2938251,0.808179,5.967467,0.4450134,0.2059438,15.09315,32.99389,
10066,21,528,0.6742424,1.671946,0.9259344,3.620455,4.137726,0,0.1422846,0.06379592,0.2979154,0.4671542,0.2935377,0.8080566,5.96085,0.4466691,0.2054867,15.0628,32.93024,
10086,21,514,0.6731517,1.670704,0.9248341,3.617056,4.140903,0,0.1428955,0.06425,0.2988439,0.4688632,0.2930684,0.8080476,5.965841,0.4476134,0.2057761,15.05044,33.03441,
10106,21,505,0.6732673,1.669591,0.9240961,3.614915,4.132964,0,0.142768,0.06413255,0.2998739,0.4684178,0.291834,0.8080375,5.975808,0.4481491,0.2055814,15.02729,33.05836,
10126,21,504,0.672619,1.667925,0.9233792,3.61646,4.124378,0,0.1428704,0.06432812,0.2997963,0.4685645,0.292104,0.8085603,5.986259,0.4467961,0.2050651,15.04268,33.04893,
10146,21,503,0.6739563,1.665231,0.9231142,3.619589,4.125944,0,0.1429913,0.06463291,0.2982067,0.4691626,0.2916932,0.809683,5.951223,0.4439524,0.2055738,15.01867,33.00337,
10166,21,501,0.6746507,1.660623,0.926223,3.621077,4.108829,0,0.1426376,0.06499129,0.2972751,0.469364,0.2911918,0.8123627,5.941826,0.4444188,0.2050817,14.96767,32.98824,
10186,21,503,0.6759443,1.659798,0.9269369,3.625824,4.098678,0,0.1432973,0.06227657,0.2955875,0.4696068,0.2907341,0.8113762,5.913972,0.445329,0.2043578,14.89266,33.04779,
10206,21,502,0.6792828,1.657733,0.9266441,3.633675,4.101837,0,0.1437533,0.06084231,0.2963075,0.4680524,0.2901047,0.8138434,5.917406,0.4444088,0.2041506,14.8739,33.08888,
10226,22,512,0.6679688,1.655366,0.9257009,3.634132,4.113652,0,0.1441873,0.06074783,0.2951528,0.4682451,0.2899175,0.8098933,5.933973,0.4462153,0.2025212,14.72704,33.11363,
10246,23,521,0.6641075,1.656485,0.9244328,3.630219,4.101217,0,0.1444008,0.0619269,0.2956003,0.4687569,0.2911086,0.8077793,5.950803,0.4465691,0.2018093,14.70937,32.96819,
10266,23,541,0.6561922,1.648156,0.9262642,3.625117,4.096601,0,0.1442843,0.06245807,0.29569,0.467447,0.2916683,0.8052711,5.948644,0.4464688,0.20113,14.68872,33.04835,
10286,23,557,0.6481149,1.647733,0.9303683,3.619236,4.090991,0,0.1441905,0.0636713,0.2947644,0.4664207,0.291731,0.8061564,5.957266,0.44612,0.2003729,14.62097,32.83742,
10306,23,584,0.6489726,1.650689,0.9284953,3.603587,4.08332,0,0.1442188,0.06348708,0.293761,0.4652561,0.292477,0.8056977,5.962205,0.4453921,0.1988088,14.59171,32.61874,
10326,23,594,0.6498317,1.6433,0.9332251,3.591504,4.078579,0,0.1441013,0.06275645,0.2966405,0.4641593,0.2903666,0.8067554,5.976942,0.4435138,0.1979791,14.52704,32.54684,
10346,23,592,0.6503378,1.641399,0.9353949,3.589245,4.056566,0,0.144031,0.06326325,0.2964117,0.4635773,0.2903463,0.80887,5.996096,0.4443392,0.1979938,14.58719,32.51366,
10366,23,594,0.6515151,1.639475,0.9366661,3.588571,4.04057,0,0.1442721,0.06330097,0.2965115,0.4626875,0.2904344,0.8093321,5.994454,0.4447263,0.1972462,14.5221,32.50071,
10386,23,596,0.6577181,1.639053,0.937179,3.590369,4.0294,0,0.1441488,0.06331203,0.2975805,0.4624459,0.2892385,0.8102015,5.993345,0.4452068,0.1970704,14.47243,32.43414,
10406,23,597,0.6616415,1.636986,0.9383214,3.594229,4.031975,0,0.1438584,0.06349896,0.2963339,0.4634114,0.2890804,0.8093672,5.982069,0.4459156,0.1971409,14.45712,32.39879,
10427,23,595,0.6638656,1.62855,0.9384686,3.588002,4.028467,0,0.1434023,0.06352019,0.2986927,0.4640601,0.2890893,0.8088068,5.98163,0.4476318,0.1975511,14.44633,32.5362,
10447,23,601,0.6622296,1.62547,0.939297,3.569424,4.03552,0,0.1428425,0.06277429,0.3001318,0.4621575,0.2886062,0.8089952,5.97675,0.4502094,0.1964395,14.38886,32.51739,
10467,23,598,0.6605351,1.616437,0.9387127,3.563499,4.027873,0,0.1426847,0.06174966,0.3022534,0.4622841,0.2894016,0.8099827,5.970589,0.450538,0.1968658,14.35221,32.53683,
10487,23,594,0.6683502,1.612673,0.9378895,3.554889,4.014406,0,0.142357,0.06049271,0.30143,0.4624897,0.2886054,0.8113323,5.943525,0.4512242,0.1966794,14.32313,32.63754,
10507,23,589,0.6706282,1.608297,0.9370077,3.561447,4.017494,0,0.1419042,0.06018968,0.299872,0.4623408,0.287856,0.8113685,5.930368,0.4508428,0.1969112,14.31222,32.81975,
10527,23,589,0.6689304,1.607702,0.9366367,3.558262,4.031795,0,0.1414546,0.05931837,0.3004762,0.4623927,0.2868869,0.8106349,5.916772,0.4518966,0.1968949,14.31197,32.7725,
10547,23,591,0.6734349,1.605147,0.935993,3.563502,4.035849,0,0.1414209,0.05895742,0.301743,0.4629917,0.2875831,0.8102728,5.896234,0.4514464,0.1964534,14.37383,32.70718,
10567,23,591,0.680203,1.605108,0.9371573,3.554583,4.037149,0,0.1410786,0.05906322,0.299804,0.4626785,0.2878557,0.811285,5.889977,0.4522436,0.1966033,14.34615,32.9481,
10587,23,592,0.6790541,1.606969,0.9399287,3.553355,4.034996,0,0.1409287,0.05882791,0.2999778,0.4632284,0.2889508,0.8134196,5.911979,0.4520406,0.1961536,14.2771,32.92695,
10607,23,590,0.6847458,1.60752,0.9392549,3.559741,4.042365,0,0.1407908,0.05837698,0.3006533,0.4614963,0.2887408,0.8115564,5.909061,0.4523844,0.1963192,14.22576,32.94172,
10627,23,587,0.693356,1.604986,0.9389767,3.562307,4.052146,0,0.1407389,0.05747351,0.3011313,0.4627093,0.2897956,0.8128725,5.894496,0.4532832,0.1970482,14.23303,33.00063,
10647,23,589,0.6910017,1.605483,0.9393479,3.564532,4.053298,0,0.14087,0.05743776,0.2999754,0.4644995,0.2898864,0.8140876,5.897299,0.4543788,0.1968955,14.28231,32.93226,
10667,23,585,0.6905983,1.60856,0.9378359,3.564991,4.050693,0,0.1409029,0.05803102,0.2997331,0.4653141,0.2897091,0.8143628,5.907278,0.4543289,0.1965281,14.28694,32.97707,
10687,23,578,0.6920415,1.6075,0.9387604,3.555747,4.042776,0,0.1408798,0.05805074,0.2994747,0.4649014,0.2895768,0.8154334,5.92575,0.4559438,0.1969682,14.28077,33.04262,
10707,23,572,0.6905594,1.6079,0.9366121,3.549094,4.031526,0,0.1408243,0.05845981,0.2993736,0.4645973,0.2901755,0.8151644,5.93141,0.4557335,0.1965383,14.32043,33.13676,
10727,23,564,0.6932624,1.606068,0.9364132,3.55034,4.027572,0,0.140927,0.05857088,0.2985826,0.4653707,0.2914092,0.8148161,5.934306,0.4564408,0.1966018,14.36017,33.16615,
10747,23,553,0.6998191,1.603562,0.9366612,3.549409,4.018064,0,0.1407787,0.05772285,0.2988014,0.4650516,0.2918558,0.8147307,5.919926,0.4565518,0.1968379,14.41519,33.18215,
10767,23,549,0.7012751,1.602701,0.9386392,3.550333,4.012707,0,0.1407065,0.05728314,0.2989744,0.4659326,0.2919138,0.8159736,5.90646,0.4563837,0.1969404,14.42328,33.22681,
10787,23,545,0.706422,1.602254,0.9387081,3.5553,3.999071,0,0.1408075,0.05769745,0.3005882,0.4667657,0.2923208,0.8161238,5.909001,0.457264,0.1972656,14.44597,33.21925,
